Name,Lat,Lon,country,state,Population
Playas,-2.63199,-80.38808,EC,10,30564
Pinas,-3.68107,-79.68083,EC,8,16981
Pelileo,-1.3299,-78.54341,EC,19,16572
Pedro Carbo,-1.81563,-80.23309,EC,10,23372
Pasaje,-3.32561,-79.80697,EC,8,44860
Otavalo,0.23457,-78.26248,EC,11,32330
Naranjito,-2.16671,-79.4654,EC,10,34206
Naranjal,-2.67364,-79.6183,EC,10,32045
Montecristi,-1.04576,-80.65889,EC,14,18351
Montalvo,-1.79008,-79.28759,EC,13,15547
Manta,-0.96212,-80.71271,EC,14,183166
Machala,-3.25861,-79.96053,EC,8,198123
Machachi,-0.51011,-78.56712,EC,18,25742
Macas,-2.30868,-78.11135,EC,15,23687
Loja,-3.99313,-79.20422,EC,12,117796
La Troncal,-2.42355,-79.33977,EC,4,36353
Latacunga,-0.93521,-78.61554,EC,7,51717
La Mana,-0.94094,-79.22506,EC,7,16450
La Libertad,-2.233,-80.91039,EC,10,75881
Nueva Loja,0.086,-76.89528,EC,22,24211
Jipijapa,-1.34872,-80.57875,EC,14,35901
Ibarra,0.35171,-78.12233,EC,11,132977
Huaquillas,-3.47523,-80.23084,EC,8,39757
Guayaquil,-2.20584,-79.90795,EC,10,1952029
Guaranda,-1.59263,-79.00098,EC,3,22199
Gualaceo,-2.89264,-78.77814,EC,2,17122
Esmeraldas,0.9592,-79.65397,EC,9,165216
El Triunfo,-1.93333,-79.96667,EC,10,32282
Eloy Alfaro,-2.17579,-79.85519,EC,10,167784
Cuenca,-2.90055,-79.00453,EC,2,276964
Chone,-0.69819,-80.09361,EC,14,44751
Cayambe,0.04084,-78.14524,EC,18,26582
Catamayo,-3.98652,-79.35912,EC,12,18565
Cariamanga,-4.32796,-79.55554,EC,12,16862
Calceta,-0.84582,-80.16389,EC,14,17286
Boca Suno,-0.69832,-77.14083,EC,24,20313
Balzar,-1.36501,-79.90494,EC,10,40115
Bahia de Caraquez,-0.59792,-80.42367,EC,14,37056
Babahoyo,-1.80217,-79.53443,EC,13,76279
Azogues,-2.73969,-78.8486,EC,4,34877
Atuntaqui,0.33247,-78.21371,EC,11,17456
Ambato,-1.24908,-78.61675,EC,19,154369
Tutamandahostel,-0.19727,-78.4975,EC,18,140000
Viljandi,58.36389,25.59,EE,20,20309
Tartu,58.38062,26.72509,EE,18,101092
Tallinn,59.43696,24.75353,EE,1,394024
Sillamae,59.39697,27.76331,EE,3,16672
Rakvere,59.34639,26.35583,EE,8,16736
Parnu,58.38588,24.49711,EE,11,44192
Narva,59.37722,28.19028,EE,3,66980
Maardu,59.47667,25.025,EE,1,16630
Kohtla-Jarve,59.39861,27.27306,EE,3,46060
Zifta,30.7142,31.24425,EG,5,92667
Toukh,30.35394,31.20071,EG,12,67599
Tanda,30.78847,31.00192,EG,5,404901
Tamiyah,29.47639,30.96119,EG,4,46866
Talkha,31.0539,31.37787,EG,1,157737
Tala,30.68025,30.94292,EG,9,51498
Tahta,26.7693,31.50214,EG,24,90591
Sumusta as Sultani,28.91667,30.85,EG,18,37260
Sohag,26.55695,31.69478,EG,24,209419
Sidi Salim,31.27133,30.78617,EG,21,47998
Shirbin,31.19688,31.5243,EG,1,54676
Shibin al Qanatir,30.31269,31.32018,EG,12,56872
Shibin al Kawm,30.55258,31.00904,EG,9,186345
Samannud,30.9616,31.24069,EG,5,54980
Samalut,28.31214,30.71007,EG,10,90465
Rosetta,31.39951,30.41718,EG,3,64481
Ras Gharib,28.35831,33.07829,EG,2,32000
Quwaysina,30.56482,31.15777,EG,9,42708
Qutur,30.97225,30.95614,EG,5,23842
Kousa,25.91407,32.76362,EG,23,60181
Qina,26.16418,32.72671,EG,23,235362
Qalyub,30.17922,31.2056,EG,12,100495
Naj` Hammadi,26.04949,32.24142,EG,23,41184
Minyat an Nasr,31.12624,31.64313,EG,1,56951
Minuf,30.46579,30.93164,EG,9,83651
Matay,28.41899,30.77924,EG,10,45215
Mashtul as Suq,30.36056,31.3776,EG,14,45798
Mersa Matruh,31.3529,27.23725,EG,22,62042
Manfalut,27.3104,30.97004,EG,17,78744
Mallawi,27.7314,30.84165,EG,10,142504
Madinat Sittah Uktubar,29.81667,31.05,EG,8,41930
Kawm Umbu,24.47669,32.94626,EG,16,59787
Kawm Hamadah,30.76095,30.69733,EG,3,36751
Kafr Saqr,30.79336,31.62575,EG,14,34967
Kafr az Zayyat,30.8248,30.81805,EG,5,73725
Kafr ash Shaykh,31.1143,30.94012,EG,21,143970
Kafr ad Dawwar,31.13379,30.12969,EG,3,267370
Juhaynah,26.67319,31.4976,EG,24,47821
Jirja,26.33826,31.89161,EG,24,128250
`Izbat al Burj,31.5084,31.84106,EG,1,37953
Itsa,29.2376,30.78944,EG,4,45269
Isna,25.29336,32.55402,EG,23,69335
Idku,31.3073,30.2981,EG,3,105599
Idfu,24.97916,32.87722,EG,16,133000
Ibshaway,29.35805,30.68142,EG,4,51173
Halwan,29.84144,31.30084,EG,11,230000
Hihya,30.6713,31.58801,EG,14,43432
Hawsh `Isa,30.9128,30.29019,EG,3,85352
Fuwah,31.20291,30.55018,EG,21,63310
Farshut,26.05494,32.16329,EG,23,53851
Faraskur,31.32977,31.71507,EG,20,58284
Faqus,30.73006,31.80182,EG,14,62821
Damietta,31.41648,31.81332,EG,20,76839
Diyarb Najm,30.75438,31.44016,EG,14,51841
Disuq,31.13305,30.64649,EG,21,102037
Dishna,26.12467,32.47598,EG,23,54197
Dikirnis,31.08898,31.59478,EG,1,137542
Dayrut,27.55602,30.80764,EG,17,67788
Dayr Mawas,27.64176,30.84662,EG,10,40609
Damanhur,31.03408,30.46823,EG,3,227943
Bush,29.14816,31.12733,EG,18,86608
Port Said,31.25654,32.28411,EG,19,538378
Bur Safajah,26.72918,33.93651,EG,2,32944
Bilqas,31.21452,31.35798,EG,1,103596
Bilbays,30.42039,31.56223,EG,14,129211
Basyun,30.93976,30.81338,EG,5,55523
Bani Suwayf,29.07441,31.09785,EG,18,189624
Bani Mazar,28.5036,30.8004,EG,10,58153
Banha,30.45906,31.17858,EG,12,167029
Zagazig,30.58768,31.502,EG,14,285097
Awsim,30.12303,31.13571,EG,8,63862
At Tall al Kabir,30.54448,31.78525,EG,7,51569
Asyut,27.18096,31.18368,EG,17,420585
Aswan,24.09082,32.89942,EG,16,241261
Suez,29.97371,32.52627,EG,15,488125
As Saff,29.56472,31.28111,EG,8,38213
Ash Shuhada',30.59618,30.89875,EG,9,48060
Ashmun,30.29857,30.97635,EG,9,82507
Al Wasitah,29.33778,31.20556,EG,4,37453
Luxor,25.69893,32.6421,EG,28,422407
Al Qusiyah,27.4402,30.81841,EG,17,68394
Al Qusayr,26.10426,34.27793,EG,2,24653
Al Qurayn,30.61618,31.73514,EG,14,61730
Al Qanayat,30.6188,31.46099,EG,14,42912
Al Qanatir al Khayriyah,30.19327,31.13703,EG,12,56302
Cairo,30.06263,31.24967,EG,11,7734614
Al Minya,28.10988,30.7503,EG,10,227150
Al Matariyah,31.18287,32.03108,EG,1,99357
Al Manzilah,31.15815,31.937,EG,1,67486
Al Mansurah,31.03637,31.38069,EG,1,420195
Al Manshah,26.47686,31.8035,EG,24,61134
Al Mahallah al Kubra,30.97063,31.1669,EG,5,431052
Al Kharijah,25.45141,30.54635,EG,13,67700
Al Khankah,30.21035,31.36812,EG,12,62434
Al Jizah,30.00808,31.21093,EG,8,2443203
Al Jamaliyah,31.18086,31.86518,EG,1,68381
Ismailia,30.60427,32.27225,EG,7,284813
Alexandria,31.21564,29.95527,EG,6,3811516
Al Ibrahimiyah,30.71877,31.56299,EG,14,34638
Al Hawamidiyah,29.9,31.25,EG,8,106841
Al Hamul,31.31146,31.14766,EG,21,45798
Hurghada,27.25738,33.81291,EG,2,95622
Al Fayyum,29.30995,30.8418,EG,4,306393
Al Fashn,28.82431,30.89948,EG,18,63793
Al Bawiti,28.34919,28.86591,EG,8,20000
Al Balyana,26.23568,32.00347,EG,24,48801
Al Bajur,30.43026,31.03681,EG,9,36633
Al Badari,26.99257,31.41554,EG,17,44132
Al `Ayyat,29.61972,31.2575,EG,8,34796
Arish,31.13159,33.79844,EG,27,128855
Akhmim,26.56217,31.74503,EG,24,99446
Aja,30.94162,31.29039,EG,1,34692
Ad Dilinjat,30.82791,30.53633,EG,3,40386
Abu Tij,27.04411,31.31897,EG,17,71257
Abu Qurqas,27.9312,30.83841,EG,10,61182
Abu Kabir,30.72508,31.67148,EG,14,100684
Abu al Matamir,30.91018,30.17438,EG,3,41302
Abnub,27.2696,31.15105,EG,17,68749
Az Zarqa,31.20864,31.63528,EG,20,40010
Ain Sukhna,29.60018,32.31671,EG,15,45552
Smara,26.73841,-11.67194,EH,CE,42056
Laayoune / El Aaiun,27.1418,-13.18797,EH,CE,196331
Dakhla,23.68477,-15.95798,EH,CE,75000
Massawa,15.60811,39.47455,ER,6,23100
Keren,15.77792,38.45107,ER,1,74800
Barentu,15.10582,37.59067,ER,4,15891
Asmara,15.33805,38.93184,ER,5,563930
Assab,13.00917,42.73944,ER,3,21300
Mendefera,14.88722,38.81528,ER,2,17781
Zubia,37.11906,-3.584,ES,51,17803
Zafra,38.41667,-6.41667,ES,57,16424
Yecla,38.61365,-1.11468,ES,31,35025
Villena,38.6373,-0.86568,ES,60,35222
Villarrobledo,39.26992,-2.60119,ES,54,26642
Vila-real,39.9383,-0.10087,ES,60,51205
Villanueva de la Serena,38.97655,-5.7974,ES,57,25838
Villajoyosa,38.50754,-0.23346,ES,60,33797
Vicar,36.83155,-2.64273,ES,51,22853
Velez-Malaga,36.77262,-4.10045,ES,51,74190
Valencia,39.46975,-0.37739,ES,60,814208
Valdepenas,38.76211,-3.38483,ES,54,31147
Utrera,37.18516,-5.78093,ES,51,50665
Ubrique,36.67777,-5.446,ES,51,16979
Ubeda,38.01328,-3.3705,ES,51,35649
Totana,37.7688,-1.50229,ES,31,29211
Torrox,36.75793,-3.95233,ES,51,16890
Torrevieja,37.97872,-0.68222,ES,60,101792
Torre-Pacheco,37.74293,-0.95396,ES,31,31495
Torrent,39.43705,-0.46546,ES,60,78543
Torremolinos,36.62035,-4.49976,ES,51,65448
Tomelloso,39.15759,-3.02156,ES,54,38095
Tomares,37.37281,-6.04589,ES,51,22772
Toledo,39.8581,-4.02263,ES,54,82291
Tias,28.96108,-13.64502,ES,53,19849
Telde,27.99243,-15.41915,ES,53,100015
Teguise,29.06049,-13.56397,ES,53,19418
Tarifa,36.01393,-5.60695,ES,51,17793
Talavera de la Reina,39.96348,-4.83076,ES,54,88856
Tacoronte,28.47688,-16.41016,ES,53,23562
Tavernes de la Valldigna,39.07195,-0.26623,ES,60,18195
Sueca,39.2026,-0.31114,ES,60,28908
Silla,39.36667,-0.41667,ES,60,18979
Sevilla,37.38283,-5.97317,ES,51,703206
San Vicent del Raspeig,38.3964,-0.5255,ES,60,53126
Santomera,38.06147,-1.04877,ES,31,15319
Santa Pola,38.19165,-0.5658,ES,60,31760
Santa Lucia,27.91174,-15.54071,ES,53,63637
Santa Eularia des Riu,38.98457,1.53409,ES,7,31314
Santa Cruz de Tenerife,28.46824,-16.25462,ES,53,222417
Santa Cruz de la Palma,28.68351,-17.76421,ES,53,17084
Santa Brigida,28.03197,-15.50425,ES,53,19154
San Roque,36.21067,-5.38415,ES,51,29249
San Pedro del Pinatar,37.83568,-0.79102,ES,31,23738
San Miguel,28.09826,-16.61708,ES,53,16179
Sanlucar de Barrameda,36.77808,-6.3515,ES,51,65805
San Juan de Aznalfarache,37.35813,-6.03731,ES,51,20779
San Juan de Alicante,38.40148,-0.43623,ES,60,21939
San Javier,37.80626,-0.83736,ES,31,31432
San Isidro,28.07617,-16.558,ES,53,19541
San Fernando,36.4759,-6.19817,ES,51,96366
La Laguna,28.4853,-16.32014,ES,53,150661
San Bartolome de Tirajana,27.92481,-15.57329,ES,53,52161
San Bartolome,29.00093,-13.613,ES,53,18517
Sant Antoni de Portmany,38.98068,1.30362,ES,7,21852
Sagunto,39.68333,-0.26667,ES,60,66070
Rota,36.62545,-6.3622,ES,51,28516
Roquetas de Mar,36.76419,-2.61475,ES,51,82665
Ronda,36.74231,-5.16709,ES,51,36827
Rojales,38.08799,-0.72544,ES,60,20510
Rincon de la Victoria,36.71715,-4.27583,ES,51,38666
Ribarroja,39.54595,-0.57069,ES,60,20468
Requena,39.48834,-1.10044,ES,60,21278
Realejo Alto,28.37645,-16.58575,ES,53,35963
Pucol,39.61667,-0.3,ES,60,19018
Puerto Real,36.52819,-6.19011,ES,51,40183
Puertollano,38.68712,-4.10734,ES,54,51842
Puerto del Rosario,28.50038,-13.86272,ES,53,35667
Puerto de la Cruz,28.41397,-16.54867,ES,53,32219
Puente-Genil,37.38943,-4.76686,ES,51,30033
La Pobla de Vallbona,39.59747,-0.55468,ES,60,20431
Priego de Cordoba,37.43807,-4.19523,ES,51,23513
Pozoblanco,38.37906,-4.84827,ES,51,17669
Pollenca,39.87678,3.01626,ES,7,17260
Pilar de la Horadada,37.86591,-0.79256,ES,60,22050
Picassent,39.3635,-0.45949,ES,60,19786
Paterna,39.5,-0.43333,ES,60,64023
Palma,39.56939,2.65024,ES,7,401270
Palma del Rio,37.70024,-5.28121,ES,51,21588
Pajara,28.35039,-14.1076,ES,53,20821
Paiporta,39.42814,-0.41765,ES,60,23519
Osuna,37.2376,-5.10311,ES,51,17851
Orihuela,38.08483,-0.94401,ES,60,86164
Ontinyent,38.82191,-0.60603,ES,60,37735
Onda,39.96495,-0.26041,ES,60,25691
Oliva,38.91971,-0.11935,ES,60,28419
Novelda,38.38479,-0.76773,ES,60,27135
Nijar,36.96655,-2.20595,ES,51,26516
Nerja,36.75278,-3.8744,ES,51,21811
Navalmoral de la Mata,39.89158,-5.54064,ES,57,17228
Murcia,37.98704,-1.13004,ES,31,436870
Mula,38.04095,-1.49014,ES,31,16941
Muchamiel,38.4158,-0.44529,ES,60,22510
Motril,36.75066,-3.5179,ES,51,60279
Moron de la Frontera,37.12084,-5.45403,ES,51,28455
Montilla,37.58627,-4.63805,ES,51,23840
Montijo,38.90839,-6.61785,ES,57,16236
Moncada,39.54555,-0.39551,ES,60,21900
Molina de Segura,38.05456,-1.20763,ES,31,64065
Moguer,37.27559,-6.83851,ES,51,19569
Mogan,27.88385,-15.72538,ES,53,21690
Mislata,39.47523,-0.41825,ES,60,43756
Mijas,36.59575,-4.63728,ES,51,73787
Merida,38.91611,-6.34366,ES,57,56395
Melilla,35.29369,-2.93833,ES,ML,73460
Mazarron,37.5992,-1.31493,ES,31,35221
Maspalomas,27.76056,-15.58602,ES,53,33000
Massamagrell,39.56667,-0.33333,ES,60,15210
Martos,37.72107,-3.97264,ES,51,24655
Marratxi,39.64208,2.75388,ES,7,33348
Marchena,37.329,-5.41681,ES,51,19768
Marbella,36.51543,-4.88583,ES,51,134623
Maracena,37.20764,-3.63493,ES,51,20815
Manzanares,38.99915,-3.36991,ES,54,19186
Manises,39.49139,-0.46349,ES,60,30508
Manacor,39.56964,3.20955,ES,7,40548
Malaga,36.72016,-4.42034,ES,51,568305
Mairena del Aljarafe,37.34461,-6.06391,ES,51,40700
Mairena del Alcor,37.37301,-5.74951,ES,51,20510
Mao,39.88853,4.26583,ES,7,29125
Lucena,37.40881,-4.48522,ES,51,42248
Los Palacios y Villafranca,37.16181,-5.92433,ES,51,36824
Los Llanos de Aridane,28.65851,-17.91821,ES,53,20766
Los Barrios,36.18482,-5.49213,ES,51,22311
Los Alcazares,37.74425,-0.85041,ES,31,15619
Lorca,37.67119,-1.7017,ES,31,91906
Lora del Rio,37.65896,-5.52751,ES,51,19352
Loja,37.16887,-4.15129,ES,51,21574
Llucmajor,39.49093,2.89108,ES,7,36078
Lliria,39.62894,-0.59783,ES,60,22706
Linares,38.09519,-3.63602,ES,51,61338
Lepe,37.25482,-7.20433,ES,51,25886
Lebrija,36.92077,-6.07529,ES,51,26434
La Union,37.61915,-0.87799,ES,31,17737
Las Torres de Cotillas,38.02822,-1.24188,ES,31,21062
Las Palmas de Gran Canaria,28.09973,-15.41343,ES,53,381847
La Solana,38.94422,-3.2381,ES,54,16511
Las Cabezas de San Juan,36.9838,-5.93933,ES,51,16464
La Roda,39.20735,-2.15723,ES,54,16060
La Rinconada,37.48613,-5.98091,ES,51,35928
La Orotava,28.39076,-16.52309,ES,53,41171
La Oliva,28.61052,-13.92912,ES,53,21996
la Nucia,38.61372,-0.1269,ES,60,17874
La Linea de la Concepcion,36.16809,-5.34777,ES,51,64595
L'Eliana,39.56667,-0.53333,ES,60,16552
La Carolina,38.27559,-3.61535,ES,51,15880
Jumilla,38.47917,-1.325,ES,31,25685
Jerez de la Frontera,36.68645,-6.13606,ES,51,207532
Javea,38.78333,0.16667,ES,60,31593
Xativa,38.99042,-0.51852,ES,60,29386
Jaen,37.76922,-3.79028,ES,51,116557
Isla Cristina,37.2,-7.31667,ES,51,21324
Ingenio,27.92086,-15.4406,ES,53,29319
Inca,39.7211,2.91093,ES,7,29308
Icod de los Vinos,28.37241,-16.71188,ES,53,24024
Ibiza,38.90883,1.43296,ES,7,48684
Ibi,38.62533,-0.57225,ES,60,24113
Huercal-Overa,37.38897,-1.94536,ES,51,17645
Huelva,37.26638,-6.94004,ES,51,148806
Hellin,38.5106,-1.70096,ES,54,30976
Guimar,28.31122,-16.41276,ES,53,17662
Guia de Isora,28.21154,-16.77947,ES,53,20536
Guardamar del Segura,38.09031,-0.65556,ES,60,16329
Guadix,37.29932,-3.13922,ES,51,20395
Granadilla de Abona,28.11882,-16.57599,ES,53,39993
Granada,37.18817,-3.60667,ES,51,234325
Gandia,38.96667,-0.18333,ES,60,80020
Galdar,28.14701,-15.6502,ES,53,24405
Fuengirola,36.53998,-4.62473,ES,51,71482
Felanitx,39.4696,3.14831,ES,7,18270
Estepona,36.42764,-5.14589,ES,51,65592
El Viso del Alcor,37.39106,-5.71993,ES,51,18351
El Puerto de Santa Maria,36.59389,-6.23298,ES,51,87696
El Ejido,36.77629,-2.81456,ES,51,84227
Elda,38.47783,-0.79157,ES,60,55168
Elche,38.26218,-0.70107,ES,60,230112
El Arahal,37.26273,-5.5453,ES,51,19248
Ecija,37.5422,-5.0826,ES,51,40400
Dos Hermanas,37.28287,-5.92088,ES,51,122943
Don Benito,38.95627,-5.86162,ES,57,35791
Denia,38.84078,0.10574,ES,60,44464
Daimiel,39.07004,-3.61498,ES,54,18527
Cullera,39.16667,-0.25,ES,60,24121
Quart de Poblet,39.48139,-0.43937,ES,60,25499
Crevillente,38.24994,-0.80975,ES,60,28609
Coria del Rio,37.28766,-6.0541,ES,51,28100
Cordoba,37.89155,-4.77275,ES,51,328428
Conil de la Frontera,36.27719,-6.0885,ES,51,20984
Coin,36.65947,-4.75639,ES,51,21866
Ciudad Real,38.98626,-3.92907,ES,54,74014
Cieza,38.23998,-1.41987,ES,31,35200
Xirivella,39.46588,-0.42589,ES,60,30691
Chipiona,36.73663,-6.43703,ES,51,18583
Chiclana de la Frontera,36.41915,-6.14941,ES,51,77293
Cehegin,38.09242,-1.7985,ES,31,16235
Catarroja,39.4,-0.4,ES,60,27035
Castilleja de la Cuesta,37.38594,-6.05258,ES,51,17150
Castello de la Plana,39.98567,-0.04935,ES,60,180005
Cartaya,37.28114,-7.15071,ES,51,17905
Cartama,36.71068,-4.63297,ES,51,21313
Cartagena,37.60512,-0.98623,ES,31,211996
Carmona,37.47125,-5.64608,ES,51,28344
Carlet,39.2266,-0.52142,ES,60,15527
Carcaixent,39.1218,-0.44812,ES,60,21735
Caravaca,38.10558,-1.86343,ES,31,26415
Candelaria,28.3548,-16.37268,ES,53,24319
Campo de Criptana,39.40463,-3.12492,ES,54,15006
Campina,38.21896,-2.98069,ES,51,67904
el Campello,38.42885,-0.39774,ES,60,26511
Camas,37.40202,-6.03314,ES,51,26015
Calvia,39.5657,2.50621,ES,7,51774
Calp,38.6447,0.0445,ES,60,29666
Callosa de Segura,38.12497,-0.87822,ES,60,17924
Cadiz,36.52978,-6.29465,ES,51,126766
Caceres,39.47649,-6.37224,ES,57,93131
Cabra,37.47249,-4.44206,ES,51,21352
Burriana,39.88901,-0.08499,ES,60,34565
Burjassot,39.50984,-0.41327,ES,60,38433
Bormujos,37.37358,-6.07233,ES,51,18590
Betera,39.59111,-0.46151,ES,60,20740
Berja,36.84693,-2.94966,ES,51,15035
Benidorm,38.53816,-0.13098,ES,60,71034
Benetusser,39.42265,-0.39686,ES,60,15313
Benalmadena,36.5961,-4.57267,ES,51,58854
Baza,37.49073,-2.77259,ES,51,23359
Barbate de Franco,36.19237,-5.92186,ES,51,22912
Bailen,38.09639,-3.77786,ES,51,18785
Baeza,37.99384,-3.47103,ES,51,16253
Baena,37.6167,-4.32245,ES,51,20915
Badajoz,38.87789,-6.97061,ES,57,148334
Ayamonte,37.21329,-7.40807,ES,51,20334
Atarfe,37.22479,-3.68686,ES,51,15399
Aspe,38.34511,-0.76721,ES,60,20180
Arucas,28.11983,-15.52325,ES,53,36259
Arrecife,28.96302,-13.54769,ES,53,59127
Arona,28.09962,-16.68102,ES,53,78614
Armilla,37.14386,-3.62534,ES,51,21380
Arcos de la Frontera,36.75075,-5.81056,ES,51,31210
Archena,38.11631,-1.30043,ES,31,18202
Antequera,37.01938,-4.56123,ES,51,45168
Andujar,38.03922,-4.05077,ES,51,39111
Altea,38.59885,-0.05139,ES,60,23780
Almunecar,36.73393,-3.69072,ES,51,27696
Almoradi,38.10879,-0.79197,ES,60,19147
Almonte,37.2647,-6.51667,ES,51,21782
Almeria,36.83814,-2.45974,ES,51,188810
Almendralejo,38.68316,-6.40747,ES,57,33588
Almassora,39.94729,-0.06313,ES,60,24963
Almansa,38.86917,-1.09713,ES,54,25727
Aljaraque,37.26989,-7.02313,ES,51,17960
Alicante,38.34517,-0.48149,ES,60,334757
Alhaurin el Grande,36.643,-4.68728,ES,51,23319
Alhaurin de la Torre,36.66401,-4.56139,ES,51,35114
Alhama de Murcia,37.85103,-1.42507,ES,31,19860
Algemesi,39.19042,-0.43572,ES,60,28308
Algeciras,36.13326,-5.45051,ES,51,116209
Alfafar,39.41667,-0.38333,ES,60,20853
Aldaia,39.46569,-0.46005,ES,60,29914
Alcudia,39.85316,3.12138,ES,7,19071
Alcoy,38.70545,-0.47432,ES,60,61552
Alzira,39.15,-0.43333,ES,60,44690
Alcazar de San Juan,39.39011,-3.20827,ES,54,30675
Alcantarilla,37.96939,-1.21714,ES,31,41084
Alcala la Real,37.4614,-3.92301,ES,51,22783
Alcala de Guadaira,37.33791,-5.83951,ES,51,70155
Alboraya,39.5,-0.35,ES,60,22405
Albolote,37.23088,-3.6551,ES,51,17089
Albal,39.4,-0.41667,ES,60,15443
Albacete,38.99424,-1.85643,ES,54,169716
Alaquas,39.45568,-0.461,ES,60,30392
Aguimes,27.90539,-15.44609,ES,53,28924
Aguilas,37.4063,-1.58289,ES,31,34533
Adra,36.74961,-3.02055,ES,51,24373
Adeje,28.12271,-16.726,ES,53,43204
Groa de Murviedro,39.64167,-0.23889,ES,60,62368
Zarautz,43.28444,-2.16992,ES,59,22627
Zaragoza,41.65606,-0.87734,ES,52,674317
Zamora,41.50633,-5.74456,ES,55,66293
Viveiro,43.66228,-7.59344,ES,58,16238
Gasteiz / Vitoria,42.84998,-2.67268,ES,59,235661
Vinaros,40.47033,0.47559,ES,60,28273
Villaviciosa de Odon,40.35692,-3.90011,ES,29,26475
Villaverde,40.35,-3.7,ES,29,126802
Villaquilambre,42.64685,-5.55835,ES,55,17013
Vilanova i la Geltru,41.22392,1.72511,ES,56,65890
Villanueva del Pardillo,40.49014,-3.96383,ES,29,15087
Villanueva de la Canada,40.44689,-4.00428,ES,29,16804
Vilalba,43.29806,-7.6813,ES,58,15437
Vilagarcia de Arousa,42.59631,-8.76426,ES,58,37576
Vilafranca del Penedes,41.34618,1.69713,ES,56,38425
Vila-seca,41.11118,1.14764,ES,56,20866
Vilaseca,42.06174,2.25528,ES,56,17305
Viladecans,41.31405,2.01427,ES,56,63489
Vigo,42.23282,-8.72264,ES,58,297332
Vic,41.93012,2.25486,ES,56,39844
Vicalvaro,40.4,-3.6,ES,29,66439
El Vendrell,41.21667,1.53333,ES,56,35821
Valls,41.28612,1.24993,ES,56,25092
Valladolid,41.65518,-4.72372,ES,55,317864
Valdemoro,40.19081,-3.67887,ES,29,62750
Vaciamadrid,40.32605,-3.51089,ES,29,68405
Utebo,41.70826,-0.99916,ES,52,17677
Tui,42.04713,-8.64435,ES,58,17262
Tudela,42.06166,-1.60452,ES,32,34717
Tortosa,40.81249,0.5216,ES,56,35143
Torrelodones,40.57654,-3.92658,ES,29,21781
Torrelavega,43.34943,-4.04785,ES,39,55297
Torrejon de Ardoz,40.45535,-3.46973,ES,29,118162
Torredembarra,41.14505,1.39861,ES,56,15272
Tordera,41.69914,2.71888,ES,56,15345
Tolosa,43.13484,-2.07801,ES,59,18044
Tetuan de las Victorias,40.46667,-3.71667,ES,29,155000
Teruel,40.3456,-1.10646,ES,52,35396
Teo,42.75,-8.5,ES,58,17807
Tarrega,41.64704,1.13957,ES,56,16539
Terrassa,41.56667,2.01667,ES,56,210941
Tarragona,41.11667,1.25,ES,56,140323
Tarancon,40.00851,-3.00731,ES,54,15651
Soria,41.76401,-2.46883,ES,55,39528
Sitges,41.23506,1.81193,ES,56,27668
Sestao,43.30975,-3.00716,ES,59,29476
Sesena,40.10473,-3.69793,ES,54,16231
Segovia,40.94808,-4.11839,ES,55,56660
Cerdanyola del Valles,41.49109,2.14079,ES,56,58747
Sant Vicenc dels Horts,41.39317,2.00689,ES,56,27701
Barakaldo,43.29639,-2.98813,ES,59,98460
Santurtzi,43.32842,-3.03248,ES,59,46978
Sant Just Desvern,41.38389,2.06758,ES,56,15811
Santiago de Compostela,42.88052,-8.54569,ES,58,95092
Santa Perpetua de Mogoda,41.53333,2.18333,ES,56,25048
Santander,43.46472,-3.80444,ES,39,182700
Barbera del Valles,41.5159,2.12457,ES,56,31144
Santa Coloma de Gramenet,41.45152,2.2081,ES,56,119717
San Sebastian de los Reyes,40.55555,-3.62733,ES,29,75912
San Sebastian,43.31283,-1.97499,ES,59,185357
Sant Quirze del Valles,41.53333,2.08333,ES,56,18462
Sant Pere de Ribes,41.26045,1.77391,ES,56,28353
San Martin de la Vega,40.20735,-3.57063,ES,29,18256
San Lorenzo de El Escorial,40.59144,-4.14738,ES,29,17889
Vilassar de Mar,41.50507,2.39227,ES,56,19482
Sant Joan Despi,41.36718,2.0574,ES,56,32030
Sanxenxo,42.39996,-8.80698,ES,58,17315
San Fernando de Henares,40.42386,-3.53261,ES,29,40981
Sant Feliu de Llobregat,41.38333,2.05,ES,56,42919
Sant Feliu de Guixols,41.78333,3.03333,ES,56,21977
Sant Cugat del Valles,41.47063,2.08611,ES,56,79253
Sant Celoni,41.68921,2.48965,ES,56,16860
Sant Carles de la Rapita,40.61667,0.6,ES,56,15511
Sant Boi de Llobregat,41.34357,2.03659,ES,56,82428
Sant Andreu de Palomar,41.43541,2.18982,ES,56,142598
San Andres del Rabanedo,42.61174,-5.61671,ES,55,30906
Sant Andreu de la Barca,41.44659,1.97187,ES,56,26401
Sant Adria de Besos,41.43073,2.21855,ES,56,33761
Sama,43.29568,-5.68416,ES,34,45565
Salt,41.97489,2.79281,ES,56,29985
Salou,41.07663,1.14163,ES,56,26649
Salamanca,40.96882,-5.66388,ES,55,155619
Sabadell,41.54329,2.10942,ES,56,206493
Rubi,41.49226,2.03305,ES,56,72987
Roses,42.26199,3.17689,ES,56,20197
Ripollet,41.49686,2.15739,ES,56,37088
Ribeira,42.74611,-8.44392,ES,58,27518
Reus,41.15612,1.10687,ES,56,107118
Errenteria,43.31195,-1.90234,ES,59,38767
Redondela,42.28337,-8.6096,ES,58,30001
